datum_i_vreme_polaska,datum_i_vreme_dolaska,broj_leta,sifra,zauzetost 
2023-12-27 10:00:00,2023-12-27 11:00:00,RS09,5743,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 10:00:00,2024-01-01 11:00:00,RS09,5744,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 10:00:00,2024-01-02 11:00:00,RS09,5745,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 10:00:00,2024-01-03 11:00:00,RS09,5746,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 10:00:00,2024-01-08 11:00:00,RS09,5747,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 10:00:00,2024-01-09 11:00:00,RS09,5748,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 10:00:00,2024-01-10 11:00:00,RS09,5749,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 10:00:00,2024-01-15 11:00:00,RS09,5750,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 10:00:00,2024-01-16 11:00:00,RS09,5751,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 10:00:00,2024-01-17 11:00:00,RS09,5752,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 10:00:00,2024-01-22 11:00:00,RS09,5753,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 10:00:00,2024-01-23 11:00:00,RS09,5754,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 10:00:00,2024-01-24 11:00:00,RS09,5755,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 10:00:00,2024-01-29 11:00:00,RS09,5756,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 10:00:00,2024-01-30 11:00:00,RS09,5757,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 10:00:00,2024-01-31 11:00:00,RS09,5758,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 10:00:00,2024-02-05 11:00:00,RS09,5759,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 10:00:00,2024-02-06 11:00:00,RS09,5760,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 10:00:00,2024-02-07 11:00:00,RS09,5761,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 10:00:00,2024-02-12 11:00:00,RS09,5762,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 10:00:00,2024-02-13 11:00:00,RS09,5763,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 10:00:00,2024-02-14 11:00:00,RS09,5764,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 10:00:00,2024-02-19 11:00:00,RS09,5765,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 10:00:00,2024-02-20 11:00:00,RS09,5766,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 10:00:00,2024-02-21 11:00:00,RS09,5767,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 10:00:00,2024-02-26 11:00:00,RS09,5768,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-27 10:00:00,2024-02-27 11:00:00,RS09,5769,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 10:00:00,2024-02-28 11:00:00,RS09,5770,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 13:45:00,2023-10-10 15:45:00,RS10,5771,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 13:45:00,2023-10-11 15:45:00,RS10,5772,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 13:45:00,2023-10-16 15:45:00,RS10,5773,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 13:45:00,2023-10-17 15:45:00,RS10,5774,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 13:45:00,2023-10-18 15:45:00,RS10,5775,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 13:45:00,2023-10-23 15:45:00,RS10,5776,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 13:45:00,2023-10-24 15:45:00,RS10,5777,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 13:45:00,2023-10-25 15:45:00,RS10,5778,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 13:45:00,2023-10-30 15:45:00,RS10,5779,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 13:45:00,2023-10-31 15:45:00,RS10,5780,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 13:45:00,2023-11-01 15:45:00,RS10,5781,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 13:45:00,2023-11-06 15:45:00,RS10,5782,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 13:45:00,2023-11-07 15:45:00,RS10,5783,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 13:45:00,2023-11-08 15:45:00,RS10,5784,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 13:45:00,2023-11-13 15:45:00,RS10,5785,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 13:45:00,2023-11-14 15:45:00,RS10,5786,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 13:45:00,2023-11-15 15:45:00,RS10,5787,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 13:45:00,2023-11-20 15:45:00,RS10,5788,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 13:45:00,2023-11-21 15:45:00,RS10,5789,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 13:45:00,2023-11-22 15:45:00,RS10,5790,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 13:45:00,2023-11-27 15:45:00,RS10,5791,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 13:45:00,2023-11-28 15:45:00,RS10,5792,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 13:45:00,2023-11-29 15:45:00,RS10,5793,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 13:45:00,2023-12-04 15:45:00,RS10,5794,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 13:45:00,2023-12-05 15:45:00,RS10,5795,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 13:45:00,2023-12-06 15:45:00,RS10,5796,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 13:45:00,2023-12-11 15:45:00,RS10,5797,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 13:45:00,2023-12-12 15:45:00,RS10,5798,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 13:45:00,2023-12-13 15:45:00,RS10,5799,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 13:45:00,2023-12-18 15:45:00,RS10,5800,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 13:45:00,2023-12-19 15:45:00,RS10,5801,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 13:45:00,2023-12-20 15:45:00,RS10,5802,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 13:45:00,2023-12-25 15:45:00,RS10,5803,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 13:45:00,2023-12-26 15:45:00,RS10,5804,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 13:45:00,2023-12-27 15:45:00,RS10,5805,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 13:45:00,2024-01-01 15:45:00,RS10,5806,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 13:45:00,2024-01-02 15:45:00,RS10,5807,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 13:45:00,2024-01-03 15:45:00,RS10,5808,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 13:45:00,2024-01-08 15:45:00,RS10,5809,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 13:45:00,2024-01-09 15:45:00,RS10,5810,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 13:45:00,2024-01-10 15:45:00,RS10,5811,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 13:45:00,2024-01-15 15:45:00,RS10,5812,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 13:45:00,2024-01-16 15:45:00,RS10,5813,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 13:45:00,2024-01-17 15:45:00,RS10,5814,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 13:45:00,2024-01-22 15:45:00,RS10,5815,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 13:45:00,2024-01-23 15:45:00,RS10,5816,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 13:45:00,2024-01-24 15:45:00,RS10,5817,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 13:45:00,2024-01-29 15:45:00,RS10,5818,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 13:45:00,2024-01-30 15:45:00,RS10,5819,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 13:45:00,2024-01-31 15:45:00,RS10,5820,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 13:45:00,2024-02-05 15:45:00,RS10,5821,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 13:45:00,2024-02-06 15:45:00,RS10,5822,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 13:45:00,2024-02-07 15:45:00,RS10,5823,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 13:45:00,2024-02-12 15:45:00,RS10,5824,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 13:45:00,2024-02-13 15:45:00,RS10,5825,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 13:45:00,2024-02-14 15:45:00,RS10,5826,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 13:45:00,2024-02-19 15:45:00,RS10,5827,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 13:45:00,2024-02-20 15:45:00,RS10,5828,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 13:45:00,2024-02-21 15:45:00,RS10,5829,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 13:45:00,2024-02-26 15:45:00,RS10,5830,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-27 13:45:00,2024-02-27 15:45:00,RS10,5831,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-28 13:45:00,2024-02-28 15:45:00,RS10,5832,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-10 10:15:00,2023-10-10 13:15:00,RS11,5833,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-11 10:15:00,2023-10-11 13:15:00,RS11,5834,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-16 10:15:00,2023-10-16 13:15:00,RS11,5835,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-17 10:15:00,2023-10-17 13:15:00,RS11,5836,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-18 10:15:00,2023-10-18 13:15:00,RS11,5837,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-23 10:15:00,2023-10-23 13:15:00,RS11,5838,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-24 10:15:00,2023-10-24 13:15:00,RS11,5839,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-25 10:15:00,2023-10-25 13:15:00,RS11,5840,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-30 10:15:00,2023-10-30 13:15:00,RS11,5841,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-10-31 10:15:00,2023-10-31 13:15:00,RS11,5842,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-01 10:15:00,2023-11-01 13:15:00,RS11,5843,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-06 10:15:00,2023-11-06 13:15:00,RS11,5844,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-07 10:15:00,2023-11-07 13:15:00,RS11,5845,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-08 10:15:00,2023-11-08 13:15:00,RS11,5846,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-13 10:15:00,2023-11-13 13:15:00,RS11,5847,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-14 10:15:00,2023-11-14 13:15:00,RS11,5848,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-15 10:15:00,2023-11-15 13:15:00,RS11,5849,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-20 10:15:00,2023-11-20 13:15:00,RS11,5850,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-21 10:15:00,2023-11-21 13:15:00,RS11,5851,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-22 10:15:00,2023-11-22 13:15:00,RS11,5852,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-27 10:15:00,2023-11-27 13:15:00,RS11,5853,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-28 10:15:00,2023-11-28 13:15:00,RS11,5854,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-11-29 10:15:00,2023-11-29 13:15:00,RS11,5855,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-04 10:15:00,2023-12-04 13:15:00,RS11,5856,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-05 10:15:00,2023-12-05 13:15:00,RS11,5857,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-06 10:15:00,2023-12-06 13:15:00,RS11,5858,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-11 10:15:00,2023-12-11 13:15:00,RS11,5859,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-12 10:15:00,2023-12-12 13:15:00,RS11,5860,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-13 10:15:00,2023-12-13 13:15:00,RS11,5861,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-18 10:15:00,2023-12-18 13:15:00,RS11,5862,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-19 10:15:00,2023-12-19 13:15:00,RS11,5863,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-20 10:15:00,2023-12-20 13:15:00,RS11,5864,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-25 10:15:00,2023-12-25 13:15:00,RS11,5865,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-26 10:15:00,2023-12-26 13:15:00,RS11,5866,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2023-12-27 10:15:00,2023-12-27 13:15:00,RS11,5867,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-01 10:15:00,2024-01-01 13:15:00,RS11,5868,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-02 10:15:00,2024-01-02 13:15:00,RS11,5869,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-03 10:15:00,2024-01-03 13:15:00,RS11,5870,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-08 10:15:00,2024-01-08 13:15:00,RS11,5871,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-09 10:15:00,2024-01-09 13:15:00,RS11,5872,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-10 10:15:00,2024-01-10 13:15:00,RS11,5873,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-15 10:15:00,2024-01-15 13:15:00,RS11,5874,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-16 10:15:00,2024-01-16 13:15:00,RS11,5875,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-17 10:15:00,2024-01-17 13:15:00,RS11,5876,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-22 10:15:00,2024-01-22 13:15:00,RS11,5877,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-23 10:15:00,2024-01-23 13:15:00,RS11,5878,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-24 10:15:00,2024-01-24 13:15:00,RS11,5879,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-29 10:15:00,2024-01-29 13:15:00,RS11,5880,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-30 10:15:00,2024-01-30 13:15:00,RS11,5881,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-01-31 10:15:00,2024-01-31 13:15:00,RS11,5882,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-05 10:15:00,2024-02-05 13:15:00,RS11,5883,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-06 10:15:00,2024-02-06 13:15:00,RS11,5884,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-07 10:15:00,2024-02-07 13:15:00,RS11,5885,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-12 10:15:00,2024-02-12 13:15:00,RS11,5886,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-13 10:15:00,2024-02-13 13:15:00,RS11,5887,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-14 10:15:00,2024-02-14 13:15:00,RS11,5888,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-19 10:15:00,2024-02-19 13:15:00,RS11,5889,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-20 10:15:00,2024-02-20 13:15:00,RS11,5890,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-21 10:15:00,2024-02-21 13:15:00,RS11,5891,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
2024-02-26 10:15:00,2024-02-26 13:15:00,RS11,5892,"[[False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False], [False, False, False, False, False]]"
